z,mu_obs,mu_err,mu_LCDM,mu_DK_RND2
0.0298,35.506995688,0.209882805071,35.64769963589349,35.646983550714225
0.0334,35.8612155366,0.168522663763,35.901207021125224,35.900486637866706
0.0284,35.5704019595,0.168292526178,35.540924311774674,35.540209893836575
0.0341,35.942753551,0.165324028128,35.94738179651891,35.9466605757067
0.045,36.5991688426,0.155012862381,36.56720275375004,36.56646841526702
0.0421,36.4032354598,0.162357046505,36.417913399808484,36.41718256519425
0.0576,37.1076369832,0.153692702221,37.123178798991525,37.122429121518444
0.033,35.9894165447,0.164165671037,35.87439517831378,35.87367527339228
0.0753,37.6492880383,0.152378958895,37.73243598296877,37.73166444634534
0.0204,34.7125139232,0.188558589288,34.809333174176736,34.80862823758397
0.0205,34.5973526852,0.184564810559,34.82011696245563,34.81941190782857
0.0402,36.3669644792,0.162967150273,36.31458450119286,36.313855956789084
0.026,35.3618288289,0.176878840961,35.345270233558296,35.34455866821342
0.0259,35.4093397274,0.171154394323,35.336738304951766,35.33602685831297
0.0268,35.3032674902,0.17097815303,35.41238868401024,35.41167616857875
0.0239,35.0233196812,0.174177026864,35.15894382042057,35.158234745345176
0.069,37.5632893538,0.169085209011,37.53303462252066,37.532270907493704
0.0651,37.3353162366,0.154689426092,37.40066332175143,37.399904425920305
0.0229,35.1846393132,0.178350941227,35.06448557467234,35.063777683548935
0.018,34.3947741135,0.190930640521,34.53356997956366,34.532867872112625
0.0315,35.6474839975,0.163304382923,35.770940381535965,35.77022226865921
0.0215,34.9211199992,0.180036324178,34.925191841030106,34.92448560538631
0.0255,35.6747779958,0.189515900553,35.30228411290935,35.301573140973126
0.0325,35.7976725473,0.162662308732,35.84043024726988,35.83971093999833
0.0843,38.0527926414,0.193449865152,37.99126756643381,37.99048477814746
0.0308,35.6124448286,0.171179303431,35.72100171864492,35.72028444112575
0.0327,36.0723318412,0.161712348214,35.85407709051041,35.853357544215065
0.0423,36.3883376162,0.16403631389,36.42852518837145,36.42779411243217
0.0684,37.7252349619,0.162821861461,37.51314403322564,37.51238106074953
0.0153,34.6566486547,0.207155778089,34.17617628576967,34.175477352636236
0.0233,34.8677153894,0.176317048358,35.10274651512261,35.10203815056495
0.0491,36.7199743885,0.168279067414,36.76307099149171,36.762331682253404
0.0425,35.9144831533,0.188970108359,36.43908834068511,36.43835702337314
0.0192,34.7285878322,0.191424646957,34.675702768479134,34.6749992473412
0.0308,35.7737272495,0.165778427196,35.72100171864492,35.72028444112575
0.0212,34.8346147484,0.18474579249,34.89418353211568,34.89347765090551
0.0277,35.685542453,0.176243118914,35.48558687109984,35.484873285890906
0.0335,35.9646644449,0.162762916979,35.907860965839035,35.907140462966126
0.0208,34.7963237588,0.195361399576,34.85216014864005,34.8514547398366
0.0173,34.2290778645,0.215091501139,34.44627601950537,34.44557473588751
0.036,36.1419516923,0.169897387897,36.06819794036667,36.067474443222274
0.0233,35.192149373,0.178698403151,35.10274651512261,35.10203815056495
0.0589,37.1375683747,0.157634614976,37.173678416835905,37.17292714618753
0.0583,37.0511345128,0.160351225061,37.15050569526553,37.149755160173186
0.0688,37.4743372416,0.191426088364,37.526422899401354,37.525659431937164
0.0321,35.624004108,0.167577472063,35.812888553716256,35.8121697243475
0.0522,36.6643549794,0.182864275271,36.900922996111134,36.900179915331336
0.0308,35.5802476433,0.164890394315,35.72100171864492,35.72028444112575
0.0329,35.9289937858,0.162681757891,35.867642608167785,35.86692282280039
0.023,35.066402753,0.179840694371,35.07411206557846,35.07340405611481
0.015,34.3704032433,0.211404589303,34.13267563711828,34.13197705613215
0.0321,35.8655549482,0.166296974492,35.812888553716256,35.8121697243475
0.0643,37.1708016197,0.158132776968,37.37257202775157,37.371814118311526
0.032,35.8135243381,0.186494110705,35.805950712049295,35.80523200212607
0.0209,34.6890069038,0.187650195008,34.862740128700175,34.86203460181342
0.0219,34.8412253332,0.181514604995,34.96588019952336,34.96517349113003
0.032,35.5819126039,0.165934850147,35.805950712049295,35.80523200212607
0.0151,34.5091434423,0.207587590171,34.1472706991282,34.14657200077197
0.0192,34.4813665248,0.190576794911,34.675702768479134,34.6749992473412
0.0266,35.3141855009,0.170306255652,35.395795234102124,35.39508295626526
0.0377,35.7917282129,0.290373531881,36.17113686375859,36.1704113262209
0.0247,34.9096518953,0.174379321042,35.231754290058255,35.23104426694255
0.0242,35.197313794,0.172887454113,35.1865245270142,35.18581509651517
0.0366,35.969795049,0.16122683881,36.10506033918508,36.10433612229775
0.0229,35.130731713,0.175847772194,35.06448557467234,35.063777683548935
0.0312,35.880989798,0.166284241086,35.7496723764809,35.748954621687055
0.015,34.0863548459,0.207266601483,34.13267563711828,34.13197705613215
0.0341,35.7604333404,0.170422924262,35.94738179651891,35.9466605757067
0.0251,34.9393048575,0.171895520078,35.26729516464666,35.26658466721817
0.0189,34.3767780517,0.20380344245,34.64100867767622,34.640305510125856
0.065,37.3262250234,0.120378117628,37.397170087245364,37.39641131475345
0.147,39.5592698132,0.121080634003,39.289319862762355,39.28845624948671
0.13,38.9057647374,0.135784293243,38.99865657573479,38.99781528493069
0.104,38.5020998563,0.12064387065,38.47661891784112,38.47581118676367
0.244,40.1393375624,0.150780305961,40.515453861262536,40.514457638055816
0.3,41.0666243477,0.215824546738,41.02971496472544,41.02863860310612
0.045,36.393636275,0.127260196442,36.56720275375004,36.56646841526702
0.114,38.5632028326,0.120017551192,38.69055505430944,38.6897345003929
0.258,40.6227568239,0.157083138554,40.65345433584171,40.65243830214669
0.297,41.1521879097,0.215462354547,41.00449544626117,41.00342343633965
0.382,41.6800684404,0.220813701877,41.64241257047938,41.641215005040955
0.147,39.0624777172,0.126442356391,39.289319862762355,39.28845624948671
0.274,40.7342862612,0.164190866001,40.802994077495846,40.801955216188716
0.299,40.786167145,0.204243298637,41.021334252286096,41.020259341933496
0.38,41.5943818036,0.197647141922,41.62897334950152,41.627778787898386
0.382,41.2798844609,0.199423960287,41.64241257047938,41.641215005040955
0.303,41.4958048947,0.246333608197,41.05470430470264,41.05362358510164
0.35,41.3186791849,0.218357189469,41.41917380493428,41.41802402991232
0.087,37.9849524764,0.117239118491,38.06379285508362,38.06300667358393
0.262,40.5403068912,0.142760435008,40.691620530461904,40.69059880828423
0.217,40.3106668232,0.140960118616,40.22741584667146,40.226457377141635
0.119,38.5741014523,0.114480614211,38.79097926192703,38.790152256606625
0.183,39.6049215973,0.120171462823,39.8135883880019,39.812676561236835
0.359,41.3392339457,0.202932960788,41.483795196552,41.48263204023098
0.143,39.2819503516,0.12033040226,39.22386479323116,39.22300645865764
0.262,40.8215974583,0.149344667277,40.691620530461904,40.69059880828423
0.234,40.2129770735,0.152379820049,40.412356700852676,40.411374531294825
0.153,39.1872750155,0.114718538439,39.38445648307226,39.38358492177671
0.095,38.1877012201,0.118788973643,38.266774535204114,38.26597825224446
0.288,41.0542374079,0.134501367232,40.92741036756952,40.9263513745126
0.195,39.9663270466,0.127181263793,39.96718727068203,39.966259100472556
0.148,39.3027549618,0.112499009039,39.30542416964581,39.30455923418933
0.213,40.5699103652,0.16065563488,40.18196665665492,40.181013727752216
0.181,39.6471841809,0.116442235995,39.78708756538978,39.78617844960881
0.265,40.7841092312,0.128294661027,40.719895915166084,40.718869918505256
0.193,40.0333916493,0.121960815999,39.94220473262074,39.94127929547041
0.34,41.3167357808,0.17167768821,41.34555813200795,41.34442316777766
0.118,38.7531726515,0.114590986149,38.77121575925307,38.77039004632842
0.143,39.1375855648,0.114524011818,39.22386479323116,39.22300645865764
0.162,39.3037024249,0.119565350744,39.52084740803652,39.51996385811629
0.29,40.8596631914,0.150676952536,40.94472936259514,40.94366748190274
0.124,38.8075567467,0.122100457699,38.887516730087555,38.886683247020066
0.265,40.5592893806,0.140962475796,40.719895915166084,40.718869918505256
0.127,38.7165439115,0.120227176144,38.94370149941524,38.94286411715306
0.174,39.5156068266,0.114282533804,39.69215078531184,39.691251128462035
0.165,39.4205055796,0.113957220599,39.56474976599693,39.56386220232038
0.251,40.7874215484,0.133182501728,40.58533745275817,40.58433134377451
0.259,40.6700406667,0.136851565925,40.66304651991649,40.66202906526691
0.108,38.6596242466,0.118564236278,38.5644267943303,38.56361394699442
0.161,39.3773509139,0.115619678811,39.50604546417605,39.50516325023521
0.206,40.0315745848,0.124355782411,40.10050488932363,40.099561622940705
0.245,40.2148561368,0.12515209647,40.525549070332936,40.524551437281914
0.25,40.2851903681,0.126539062794,40.575464475048015,40.57445978071782
0.23,40.2680210961,0.122886919759,40.36998040906337,40.36900383788232
0.087,37.9819349544,0.113367509506,38.06379285508362,38.06300667358393
0.063,37.1535798244,0.116292465656,37.32619992435919,37.3254436162302
0.279,40.8489855129,0.170515825332,40.84808404629938,40.84703801165609
0.277,40.7532140999,0.143749208555,40.83013768666417,40.82909452358689
0.156,39.3285968248,0.116301202618,39.43073005912381,39.42985451044678
0.332,41.2409920908,0.157824605437,41.2852207508569,41.28409759060098
0.363,41.396805305,0.167338045039,41.512039458119034,41.510870339238785
0.332,41.0563346847,0.153791748359,41.2852207508569,41.28409759060098
0.146,39.3150656135,0.113634577753,39.273113170872435,39.27225087877743
0.39,41.6178771066,0.202376651268,41.695530160628145,41.69432055824246
0.175,39.5466952992,0.129902757627,39.705927336598144,39.705026331299024
0.301,40.8576976883,0.152785577721,41.03807010285308,41.036992289268795
0.117,38.7723677225,0.113090217803,38.7512943032589,38.75046988167441
0.22,40.2077951229,0.117918087643,40.26099942728422,40.260036793223996
0.121,38.7645868009,0.111553736186,38.83004279775665,38.829213204485384
0.156,39.3526221585,0.112833879905,39.43073005912381,39.42985451044678
0.41,41.8584359733,0.208370772279,41.82405932598073,41.822819485007834
0.179,40.0988547901,0.125612605347,39.760314472480445,39.759408063949024
0.252,40.7555023446,0.121669684179,40.595174388354344,40.594166863922645
0.253,40.5530673076,0.119228104024,40.60497555758736,40.603966616915024
0.393,41.5147227504,0.171808246679,41.715191087871936,41.71397696284742
0.13,38.8646925888,0.110314772736,38.99865657573479,38.99781528493069
0.401,41.7503175801,0.20749905315,41.76695252946982,41.76572632115156
0.311,41.0341628563,0.135622441007,41.12024988177251,41.11915751056448
0.172,39.4855106255,0.117223091751,39.664376265569466,39.66347930277404
0.28,40.7832381081,0.13095448346,40.85701302971714,40.85596555818097
0.31,40.9195402038,0.177971613506,41.1121418035608,41.11105089119309
0.187,39.8366280383,0.12145112418,39.865796194533445,39.86487893465976
0.067,37.3759156237,0.118306255874,37.46607463712625,37.4653133956637
0.318,41.4006012087,0.192756486723,41.176346136089485,41.175243534154134
0.259,40.6017587956,0.132143781265,40.66304651991649,40.66202906526691
0.3,41.045986724,0.155174252389,41.02971496472544,41.02863860310612
0.272,40.6829741028,0.146266612538,40.78474650446185,40.78371050725927
0.281,40.5154942024,0.139677729246,40.865912818243835,40.864863909077506
0.294,40.9271885736,0.142023222928,40.9790412726781,40.97797360811802
0.19,39.7779949203,0.120475217309,39.90427906783289,39.903357723442156
0.267,40.5175395642,0.125621852074,40.73858347863229,40.737554628478456
0.125,38.7102646797,0.11193654747,38.906385202162255,38.90555042040495
0.184,39.8151415007,0.114893026219,39.82673851454806,39.82582533089543
0.314,41.0285113011,0.140263606877,41.14443147522693,41.143334723444305
0.311,41.210916386,0.154509467451,41.12024988177251,41.11915751056448
0.09,37.8397856085,0.118243252284,38.14190985026463,38.14111988901425
0.404,41.9224021245,0.212015765825,41.78611818702048,41.784887439007846
0.202,39.8812126015,0.133809098038,40.05280258432791,40.051864819978825
0.328,40.9849963429,0.144862922481,41.25455014319571,41.253432869707694
0.213,39.9909774034,0.11609784707,40.18196665665492,40.181013727752216
0.181,39.7491170234,0.117868646113,39.78708756538978,39.78617844960881
0.094,38.2966544602,0.115343190964,38.242308115451884,38.24151309903807
0.304,41.0429300945,0.135822682884,41.06298368872956,41.06190151508066
0.11,38.6660439788,0.120481707591,38.60718712812123,38.60637171620263
0.087,38.0070616987,0.118814561252,38.06379285508362,38.06300667358393
0.204,39.9944125695,0.129617980863,40.07676151936147,40.075821005771594
0.198,39.9334159336,0.13579473086,40.00422118133461,40.00328890474688
0.128,38.9203810159,0.124812931046,38.96215367471597,38.96131499064252
0.216,40.2168645316,0.117827563103,40.21612631283196,40.21516922975718
0.322,41.1205696642,0.135100374854,41.20789475062544,41.20678628792268
0.219,40.2294909454,0.12534004292,40.249851981740115,40.248890736715566
0.191,39.9496020384,0.120534772995,39.91698202295861,39.91605931522787
0.094,38.1541733477,0.119858620288,38.242308115451884,38.24151309903807
0.381,41.4455391404,0.148158100576,41.63570107006041,41.634505006812425
0.212,39.9869791346,0.121635351197,40.17048160951596,40.169530063599616
0.368,41.8848542117,0.199892747232,41.546945422018126,41.54576883693552
0.422,42.1513901027,0.203900920127,41.89843033504065,41.89717225518742
0.259,40.6523430162,0.1381090777,40.66304651991649,40.66202906526691
0.185,39.7133625937,0.124767998966,39.83982272988105,39.838908188413136
0.214,40.0983712623,0.132159093773,40.1934021577953,40.19244784503607
0.361,41.1643837956,0.176630102674,41.49795326113221,41.49678712469605
0.395,41.7971037106,0.152039612546,41.728221771265794,41.727004628525926
0.116,38.7000698518,0.114183512043,38.73121221285972,38.73038908155789
0.145,39.1892893551,0.117222451448,39.25680270920594,39.25594173728946
0.254,40.5264639914,0.145717293983,40.61474123297148,40.613730875267905
0.389,41.9150400049,0.188189991384,41.68894558039794,41.68773748450224
0.35,41.3091071435,0.178077262302,41.41917380493428,41.41802402991232
0.257,40.4975321919,0.152073477348,40.64382797368453,40.64281336016339
0.218,40.3796999961,0.154102535988,40.238657594625806,40.237697737778724
0.43,41.3250227805,0.36344840931,41.946934622929334,41.94566434579827
0.62,43.2414539718,0.395579278552,42.905150003877154,42.90358321821884
0.57,42.5033997022,0.395227786467,42.68292164387093,42.6814338961216
0.3,40.978473029,0.320340946007,41.02971496472544,41.02863860310612
0.38,42.0839004042,0.333518201962,41.62897334950152,41.627778787898386
0.43,42.4243368959,0.466023796791,41.946934622929334,41.94566434579827
0.24,40.7410932476,0.408470067632,40.474689295409625,40.47369870347549
0.44,42.0682788206,0.32528185368,42.00640657376785,42.00512100880832
0.5,42.3772235339,0.322646999342,42.33896178237592,42.337583619284885
0.97,42.8096709251,0.818432977093,44.10272478952321,44.100599149524925
0.479,42.3725071675,0.363960881605,42.226993852468894,42.22564825769567
0.83,43.5528793931,0.476221516489,43.683503396033,43.68160130491042
0.416,42.4507674693,0.566269702273,41.86149212536995,41.86024317365779
0.581,42.0658249423,0.511751148392,42.73334206486757,42.731836975475694
0.45,41.8473340603,0.45952604589,42.064642288377925,42.0633413913593
0.579,43.2099933879,0.653193752978,42.724241732316926,42.722739798071025
0.32,41.2583245282,0.426633125026,41.192165651855355,41.19106012085546
0.657,42.984995669,0.668671821574,43.05896824309933,43.057342670189854
0.43,41.7782581789,0.619060682936,41.946934622929334,41.94566434579827
0.472,41.9753335602,0.522213466148,42.188656830265,42.18732205523043
0.374,43.2038030699,0.943967733848,41.58826182546838,41.587076262175415
0.18,40.2161567859,0.452691548423,39.7737354220633,39.77282766037491
0.55,44.3775825486,1.02320057236,42.58886506223063,42.587408767663376
0.592,44.1658958719,0.727363486932,42.782873885223715,42.78135142638124
0.172,39.3060887655,0.436282215602,39.664376265569466,39.66347930277404
0.526,41.9606135946,0.521010819611,42.47167956613153,42.47026087067206
0.763,44.5058457473,0.909043307134,43.45792443661064,43.45612959268742
0.58,43.3165540203,0.526483896531,42.72879558173443,42.7272920700311
0.43,41.8021270066,0.465243749852,41.946934622929334,41.94566434579827
0.45,42.2798419395,0.598757469559,42.064642288377925,42.0633413913593
0.656,43.163757796,0.635534544683,43.05492001456479,43.05329603322331
0.495,42.1349159624,0.449365583478,42.312704680081296,42.31133428571396
0.49,41.7890062516,0.452457762216,42.28619989349403,42.28483725901682
0.57,42.6854322147,0.476394763516,42.68292164387093,42.6814338961216
0.388,42.2304967413,0.471680427567,41.68234540577156,41.681138815834714
0.45,42.4252888348,0.51587600329,42.064642288377925,42.0633413913593
0.48,42.1742925555,0.529360126953,42.23242809036659,42.23108094838992
0.615,42.5543829775,0.564010349483,42.8837017901979,42.88214293118636
0.4,42.3331570972,0.483871492231,41.76053462158005,41.75930992547617
0.655,42.3212910372,0.503703328639,43.05086593142991,43.04924354151854
0.498,42.9963723488,0.652414722917,42.328488364825034,42.32711331027113
0.465,41.8196468352,0.610115606889,42.14978900724805,42.148465032860116
0.453,42.8441573957,0.532970328234,42.08187967624617,42.08057417123549
0.425,41.2107609985,0.494543625705,41.916718109057385,41.915455458725
0.514,42.8072073246,0.506403802203,42.411202816436784,42.40980285555939
0.423,41.5784932046,0.2534244988,41.90453955173214,41.90327994885655
0.859,44.1117949333,0.302526442652,43.77572765739524,43.77377916356363
0.936,43.3110517598,0.717608197762,44.006627940720904,44.004556455740904
0.528,42.4736471276,0.250124518086,42.48163374421061,42.480211921959864
0.978,43.5101906132,0.298988010763,44.12485468015031,44.12271631497076
0.885,44.207875513,0.29259857127,43.855875158723734,43.8538850925559
0.815,44.0859183588,0.746941209578,43.63456867934847,43.632690598159215
0.698,43.7942852172,0.440949943442,43.2201012142297,43.21841028194911
0.568,42.7280926842,0.295573375025,42.67365633104512,42.672171733195505
0.711,43.5871786373,0.37487817081,43.26931382446296,43.26760213251252
0.3396,41.0979300094,0.232651192244,41.34257235769036,41.34143798461154
0.3965,41.4943125288,0.207508245548,41.737954984812205,41.736735577419026
0.812,43.6655368654,0.386258428909,43.62467727879046,43.62280399997637
0.799,43.3737484585,0.238374333285,43.58140251929618,43.57955005145148
0.882,43.3697792983,0.597150330975,43.84674520558544,43.84475993437696
0.833,43.6994307822,0.531348208869,43.69318753328643,43.6912806407065
0.874,43.2887235894,0.395564414276,43.822249993721556,43.82027751157043
0.772,43.5326743178,0.223384059982,43.48931150484364,43.48750225715914
0.178,39.4462680572,0.243792731173,39.746823962502916,39.74591890619088
0.26,40.8362001457,0.207808738715,40.67260478003652,40.67158590365366
0.186,39.7205596334,0.197085550242,39.85284172869004,39.851925828481114
0.269,40.7878025381,0.264144092838,40.75714307251242,40.75611136581397
0.215,40.3913025086,0.201887086183,40.20478856217974,40.20383286469584
0.543,42.4924155173,0.0965091021297,42.55518753540728,42.55374222431023
0.75,43.2578441337,0.137773519339,43.411953900395844,43.41017985729722
0.64,42.7777247214,0.189960701162,42.98934061422025,42.987742078443304
0.43,42.1996725697,0.148525009826,41.946934622929334,41.94566434579827
0.64,43.1807709647,0.194442979286,42.98934061422025,42.987742078443304
0.497,42.3326264116,0.168225439785,42.323236981327256,42.321863480519646
0.44,42.012529312,0.106490971154,42.00640657376785,42.00512100880832
0.355,41.3484969437,0.203457956158,41.45526040265356,41.45410319951661
0.78,43.6120619833,0.171350462953,43.516917065825126,43.5150950131943
0.54,42.4390506937,0.11058193483,42.540629905064016,42.539189296966946
0.86,43.9375562435,0.172897098508,43.77885362731482,43.77690353393689
0.468,42.5493325602,0.165250052616,42.16651259536772,42.165183994504424
0.84,43.9018471523,0.225125911159,43.71565307391691,43.713734978835745
0.96,43.6192033448,0.278620780131,44.074808725292684,44.07269900132901
0.8218,43.8124852428,0.215627670046,43.65685947599678,43.65497050983489
0.93,43.560407391,0.293679174465,43.9893149662733,43.987253049356
0.451,41.7962473711,0.144017146978,42.07039986645492,42.069097433862304
0.61,42.9023716786,0.15737107879,42.86208848674656,42.86053754972404
0.83,44.0535603584,0.211176417394,43.683503396033,43.68160130491042
0.707,43.3156514414,0.259277417037,43.25426353992565,43.252558237099436
0.415,41.8744251286,0.141995153329,41.85528803609071,41.85404060405372
0.557,42.5769689992,0.158128342293,42.622143977108664,42.62067668573823
0.791,43.5871216709,0.203347956975,43.55443285273495,43.55259319166137
0.695,43.2116658024,0.207672991039,43.20862040298039,43.20693425925089
0.633,43.0819715543,0.171303725502,42.960160335322755,42.958572919681515
0.2486,40.6239072462,0.156001611413,40.56158122357676,40.560578508422736
0.532,42.5758707909,0.167913176451,42.50143699425386,42.50000891478851
0.331,41.0697589526,0.13852607255,41.27758500978173,41.27646332217754
0.346,41.3543412802,0.153627203737,41.38996213231997,41.3888182889523
0.961,44.2645401128,0.345401297016,44.07761315751565,44.075501841482996
0.613,42.9845810521,0.166247667787,42.87507642011606,42.87352073046772
0.3402,41.3549032931,0.136350904009,41.34704981057564,41.34591455073233
0.983,44.1893249256,0.441320917548,44.138595601042496,44.13644928619502
0.71,43.0248980987,0.185960509148,43.26555884397355,43.26384874942594
0.73,43.3070687497,0.196706401553,43.33971596530511,43.337973908712264
0.47,42.1421923658,0.154395011149,42.17760654953481,42.17627486237156
0.62,43.0397842919,0.171049818244,42.905150003877154,42.90358321821884
0.521,42.1985723808,0.162167199818,42.446638831706885,42.44522794783481
0.369,41.6294017233,0.15383794776,41.553874283296786,41.55269620325839
0.571,42.4289650526,0.175419559321,42.68754287371897,42.686053550652325
0.604,42.5524984575,0.160870192314,42.835931033191706,42.834389596189226
0.9271,43.9666494559,0.290419777723,43.980907780709764,43.97885048947339
0.285,40.8511146401,0.137402734867,40.90122397954508,40.90016931252438
0.2912,40.8220972223,0.147860252643,40.95506826578856,40.954004651135904
0.548,42.2963775812,0.190445811927,42.57928400205149,42.577830847000186
0.868,43.5171093106,0.249257746544,43.803734940465525,43.80177205234098
0.496,42.2096742771,0.154020408449,42.31797576547187,42.316603818060294
0.811,43.4274096531,0.212840468683,43.6213722949184,43.61950061691524
